,const,stations,cost,station1,station2,betweenness_o,out_degree_o,in_degree_o,eigenvector_o,closeness_o,betweenness_d,out_degree_d,in_degree_d,eigenvector_d,closeness_d,int_in_degree_centrality,int_out_degree_centrality,pct_change,volume_x,volume_y,hyp_time_reduction
162,1.0,"('8', '24')",3964092.541315758,8,24,0.13855323420540813,0.17391304347826086,0.17391304347826086,0.21295500799725153,0.34328358208955223,0.07042160737812911,0.13043478260869565,0.13043478260869565,0.1220638225043423,0.3026315789473684,0.02268431001890359,0.02268431001890359,-0.06319309440478099,39836.443359766025,29231.927509641628,-3.286537463756544
163,1.0,"('5', '24')",3728720.6825886215,5,24,0.06515151515151515,0.13043478260869565,0.13043478260869565,0.12859959055851536,0.3333333333333333,0.07042160737812911,0.13043478260869565,0.13043478260869565,0.1220638225043423,0.3026315789473684,0.017013232514177693,0.017013232514177693,-0.11881691759766146,42614.75417798321,29231.927509641628,-3.6566632054193993
164,1.0,"('9', '23')",3620717.4898198047,9,23,0.07587834870443566,0.13043478260869565,0.13043478260869565,0.2087343385919973,0.36507936507936506,0.0424775707384403,0.13043478260869565,0.13043478260869565,0.17221773509232147,0.3150684931506849,0.017013232514177693,0.017013232514177693,-0.14434057421203914,44380.94236868708,25923.1444474181,-3.3768243104286437
165,1.0,"('3', '19')",3294154.221637572,3,19,0.09528514963297569,0.13043478260869565,0.13043478260869565,0.07870089315411744,0.30666666666666664,0.03406424493381014,0.13043478260869565,0.13043478260869565,0.24157828164948372,0.3333333333333333,0.017013232514177693,0.017013232514177693,-0.22151504013540932,32133.376290015865,37746.249739773244,-3.520531031094819
166,1.0,"('1', '14')",3218033.760912913,1,14,0.03524374176548089,0.08695652173913043,0.08695652173913043,0.03458625764818794,0.26436781609195403,0.08666478449087145,0.13043478260869565,0.13043478260869565,0.20953217652623488,0.35384615384615387,0.011342155009451795,0.011342155009451795,-0.23950406852481249,12614.687944016001,27251.438285314158,-3.3458140736860837
167,1.0,"('2', '10')",3134571.1158869658,2,10,0.03679653679653679,0.08695652173913043,0.08695652173913043,0.04160853546813513,0.26744186046511625,0.23997741389045735,0.21739130434782608,0.21739130434782608,0.38454071635190656,0.42592592592592593,0.01890359168241966,0.01890359168241966,-0.25922822516460614,10487.463380607169,81816.52655640151,-3.2651843392859745
168,1.0,"('8', '22')",3082204.8093305826,8,22,0.13855323420540813,0.17391304347826086,0.17391304347826086,0.21295500799725153,0.34328358208955223,0.0718881360185708,0.17391304347826086,0.17391304347826086,0.2674821364787066,0.32857142857142857,0.030245746691871453,0.030245746691871453,-0.2716035965998686,39836.443359766025,43652.35394801557,-2.8786771449224244
169,1.0,"('5', '22')",3059768.2713652565,5,22,0.06515151515151515,0.13043478260869565,0.13043478260869565,0.12859959055851536,0.3333333333333333,0.0718881360185708,0.17391304347826086,0.17391304347826086,0.2674821364787066,0.32857142857142857,0.02268431001890359,0.02268431001890359,-0.27690587031938935,42614.75417798321,43652.35394801557,-3.3887056383153964
170,1.0,"('6', '24')",3057375.338190061,6,24,0.09766610201392809,0.13043478260869565,0.13043478260869565,0.11015036778069584,0.3108108108108108,0.07042160737812911,0.13043478260869565,0.13043478260869565,0.1220638225043423,0.3026315789473684,0.017013232514177693,0.017013232514177693,-0.27747137586694826,27290.56281626724,29231.927509641628,-3.903523283350925
171,1.0,"('3', '24')",3976004.746243122,3,24,0.09528514963297569,0.13043478260869565,0.13043478260869565,0.07870089315411744,0.30666666666666664,0.07042160737812911,0.13043478260869565,0.13043478260869565,0.1220638225043423,0.3026315789473684,0.017013232514177693,0.017013232514177693,-0.060377964404532344,32133.376290015865,29231.927509641628,-3.0006555718089105
172,1.0,"('12', '18')",3489994.149547133,12,18,0.13179936006022963,0.13043478260869565,0.13043478260869565,0.1107234821379752,0.3484848484848485,0.09795627078235773,0.13043478260869565,0.13043478260869565,0.19477575076862153,0.34328358208955223,0.017013232514177693,0.017013232514177693,-0.17523352805041362,30676.705775217517,50175.34957253388,-2.8980014177488274
173,1.0,"('9', '17')",3384773.999998579,9,17,0.07587834870443566,0.13043478260869565,0.13043478260869565,0.2087343385919973,0.36507936507936506,0.03197346132128741,0.13043478260869565,0.13043478260869565,0.2675803160895164,0.359375,0.017013232514177693,0.017013232514177693,-0.2000994870757117,44380.94236868708,29734.872289683524,-3.3344287514609583
174,1.0,"('15', '14')",3323314.7862887094,15,14,0.12247631595457684,0.17391304347826086,0.17391304347826086,0.3171206350318802,0.3709677419354839,0.08666478449087145,0.13043478260869565,0.13043478260869565,0.20953217652623488,0.35384615384615387,0.02268431001890359,0.02268431001890359,-0.21462372313119685,69765.69139989783,27251.438285314158,-2.3979655014042165
175,1.0,"('24', '23')",3323315.2645080066,24,23,0.07042160737812911,0.13043478260869565,0.13043478260869565,0.1220638225043423,0.3026315789473684,0.0424775707384403,0.13043478260869565,0.13043478260869565,0.17221773509232147,0.3150684931506849,0.017013232514177693,0.017013232514177693,-0.21462361011689776,29231.927509641628,25923.1444474181,-4.177960129052685
176,1.0,"('6', '22')",3212784.831742423,6,22,0.09766610201392809,0.13043478260869565,0.13043478260869565,0.11015036778069584,0.3108108108108108,0.0718881360185708,0.17391304347826086,0.17391304347826086,0.2674821364787066,0.32857142857142857,0.02268431001890359,0.02268431001890359,-0.24074451209232386,27290.56281626724,43652.35394801557,-3.217065090941776
177,1.0,"('3', '22')",3128113.9127815277,3,22,0.09528514963297569,0.13043478260869565,0.13043478260869565,0.07870089315411744,0.30666666666666664,0.0718881360185708,0.17391304347826086,0.17391304347826086,0.2674821364787066,0.32857142857142857,0.02268431001890359,0.02268431001890359,-0.26075421185562253,32133.376290015865,43652.35394801557,-3.0852129598369737
178,1.0,"('4', '23')",3087693.027851967,4,23,0.10083756822887256,0.13043478260869565,0.13043478260869565,0.1284552783451155,0.3484848484848485,0.0424775707384403,0.13043478260869565,0.13043478260869565,0.17221773509232147,0.3150684931506849,0.017013232514177693,0.017013232514177693,-0.2703066034150066,37248.201210563595,25923.1444474181,-3.091112681964162
179,1.0,"('12', '8')",3045532.130799352,12,8,0.13179936006022963,0.13043478260869565,0.13043478260869565,0.1107234821379752,0.3484848484848485,0.13855323420540813,0.17391304347826086,0.17391304347826086,0.21295500799725153,0.34328358208955223,0.02268431001890359,0.02268431001890359,-0.28027020015078546,30676.705775217517,39836.443359766025,-2.6876219081597155
180,1.0,"('5', '21')",3852064.0691474834,5,21,0.06515151515151515,0.13043478260869565,0.13043478260869565,0.12859959055851536,0.3333333333333333,0.06343873517786561,0.13043478260869565,0.13043478260869565,0.18547546735595516,0.3150684931506849,0.017013232514177693,0.017013232514177693,-0.08966801779687893,42614.75417798321,25167.073149640026,-4.062128313527563
181,1.0,"('1', '15')",3577113.471883884,1,15,0.03524374176548089,0.08695652173913043,0.08695652173913043,0.03458625764818794,0.26436781609195403,0.12247631595457684,0.17391304347826086,0.17391304347826086,0.3171206350318802,0.3709677419354839,0.015122873345935726,0.015122873345935726,-0.1546452138460346,12614.687944016001,69765.69139989783,-3.2477318893347484
182,1.0,"('8', '21')",3380172.7795553026,8,21,0.13855323420540813,0.17391304347826086,0.17391304347826086,0.21295500799725153,0.34328358208955223,0.06343873517786561,0.13043478260869565,0.13043478260869565,0.18547546735595516,0.3150684931506849,0.02268431001890359,0.02268431001890359,-0.20118686206519576,39836.443359766025,25167.073149640026,-3.0619560976727063
183,1.0,"('7', '14')",3202731.199553429,7,14,0.030665349143610014,0.08695652173913043,0.08695652173913043,0.11721217872477815,0.30666666666666664,0.08666478449087145,0.13043478260869565,0.13043478260869565,0.20953217652623488,0.35384615384615387,0.011342155009451795,0.011342155009451795,-0.24312041829602662,27899.382473233512,27251.438285314158,-3.8579127720988726
184,1.0,"('10', '14')",2992572.4678287385,10,14,0.23997741389045735,0.21739130434782608,0.21739130434782608,0.38454071635190656,0.42592592592592593,0.08666478449087145,0.13043478260869565,0.13043478260869565,0.20953217652623488,0.35384615384615387,0.02835538752362949,0.02835538752362949,-0.29278579545331057,81816.52655640151,27251.438285314158,-2.4495702737572196
185,1.0,"('4', '17')",2851684.0143691064,4,17,0.10083756822887256,0.13043478260869565,0.13043478260869565,0.1284552783451155,0.3484848484848485,0.03197346132128741,0.13043478260869565,0.13043478260869565,0.2675803160895164,0.359375,0.017013232514177693,0.017013232514177693,-0.3260810010379424,37248.201210563595,29734.872289683524,-2.9177064888281596
186,1.0,"('6', '21')",2849305.0528973136,6,21,0.09766610201392809,0.13043478260869565,0.13043478260869565,0.11015036778069584,0.3108108108108108,0.06343873517786561,0.13043478260869565,0.13043478260869565,0.18547546735595516,0.3150684931506849,0.017013232514177693,0.017013232514177693,-0.32664320474829794,27290.56281626724,25167.073149640026,-3.433519654105189
187,1.0,"('3', '21')",2765845.753281559,3,21,0.09528514963297569,0.13043478260869565,0.13043478260869565,0.07870089315411744,0.30666666666666664,0.06343873517786561,0.13043478260869565,0.13043478260869565,0.18547546735595516,0.3150684931506849,0.017013232514177693,0.017013232514177693,-0.34636657079015837,32133.376290015865,25167.073149640026,-3.1272611960804726
188,1.0,"('9', '10')",2737508.4537903047,9,10,0.07587834870443566,0.13043478260869565,0.13043478260869565,0.2087343385919973,0.36507936507936506,0.23997741389045735,0.21739130434782608,0.21739130434782608,0.38454071635190656,0.42592592592592593,0.02835538752362949,0.02835538752362949,-0.3530633311641015,44380.94236868708,81816.52655640151,-2.57733284630074
189,1.0,"('10', '15')",3955441.6768210004,10,15,0.23997741389045735,0.21739130434782608,0.21739130434782608,0.38454071635190656,0.42592592592592593,0.12247631595457684,0.17391304347826086,0.17391304347826086,0.3171206350318802,0.3709677419354839,0.03780718336483932,0.03780718336483932,-0.06523749410372637,81816.52655640151,69765.69139989783,-1.8493995496553788
190,1.0,"('11', '20')",3557761.2343053957,11,20,0.2263786937699981,0.17391304347826086,0.17391304347826086,0.2395383743622112,0.40350877192982454,0.1131752305665349,0.17391304347826086,0.17391304347826086,0.2556517808411342,0.32857142857142857,0.030245746691871453,0.030245746691871453,-0.15921859592864102,41048.933057563125,41009.95867227828,-4.046624126991598
191,1.0,"('7', '15')",3400328.3217334505,7,15,0.030665349143610014,0.08695652173913043,0.08695652173913043,0.11721217872477815,0.30666666666666664,0.12247631595457684,0.17391304347826086,0.17391304347826086,0.3171206350318802,0.3709677419354839,0.015122873345935726,0.015122873345935726,-0.1964236404951369,27899.382473233512,69765.69139989783,-3.244277654466661
192,1.0,"('18', '13')",3013952.906330977,18,13,0.09795627078235773,0.13043478260869565,0.13043478260869565,0.19477575076862153,0.34328358208955223,0.060276679841897225,0.08695652173913043,0.08695652173913043,0.06691992394555502,0.30666666666666664,0.011342155009451795,0.011342155009451795,-0.28773310250409323,50175.34957253388,23504.840759018996,-2.9201971501406114
193,1.0,"('18', '16')",2974931.1134093646,18,16,0.09795627078235773,0.13043478260869565,0.13043478260869565,0.19477575076862153,0.34328358208955223,0.12462983876027355,0.17391304347826086,0.17391304347826086,0.3046800656627788,0.3898305084745763,0.02268431001890359,0.02268431001890359,-0.2969548562085463,50175.34957253388,46452.30165023714,-2.78293208796404
194,1.0,"('1', '4')",2914007.719807206,1,4,0.03524374176548089,0.08695652173913043,0.08695652173913043,0.03458625764818794,0.26436781609195403,0.10083756822887256,0.13043478260869565,0.13043478260869565,0.1284552783451155,0.3484848484848485,0.011342155009451795,0.011342155009451795,-0.3113524655589712,12614.687944016001,37248.201210563595,-2.979264381827593
195,1.0,"('2', '7')",2818002.6058407095,2,7,0.03679653679653679,0.08695652173913043,0.08695652173913043,0.04160853546813513,0.26744186046511625,0.030665349143610014,0.08695652173913043,0.08695652173913043,0.11721217872477815,0.30666666666666664,0.007561436672967863,0.007561436672967863,-0.3340406981869658,10487.463380607169,27899.382473233512,-3.458837462089479
196,1.0,"('2', '13')",2806260.618611157,2,13,0.03679653679653679,0.08695652173913043,0.08695652173913043,0.04160853546813513,0.26744186046511625,0.060276679841897225,0.08695652173913043,0.08695652173913043,0.06691992394555502,0.30666666666666664,0.007561436672967863,0.007561436672967863,-0.3368156018017045,10487.463380607169,23504.840759018996,-4.016318777496269
197,1.0,"('17', '14')",2730947.713650867,17,14,0.03197346132128741,0.13043478260869565,0.13043478260869565,0.2675803160895164,0.359375,0.08666478449087145,0.13043478260869565,0.13043478260869565,0.20953217652623488,0.35384615384615387,0.017013232514177693,0.017013232514177693,-0.3546137860549455,29734.872289683524,27251.438285314158,-2.778593686365442
198,1.0,"('16', '13')",3689111.853154722,16,13,0.12462983876027355,0.17391304347826086,0.17391304347826086,0.3046800656627788,0.3898305084745763,0.060276679841897225,0.08695652173913043,0.08695652173913043,0.06691992394555502,0.30666666666666664,0.015122873345935726,0.015122873345935726,-0.12817740163013158,46452.30165023714,23504.840759018996,-2.7156798609548725
199,1.0,"('2', '5')",3644629.6269274815,2,5,0.03679653679653679,0.08695652173913043,0.08695652173913043,0.04160853546813513,0.26744186046511625,0.06515151515151515,0.13043478260869565,0.13043478260869565,0.12859959055851536,0.3333333333333333,0.011342155009451795,0.011342155009451795,-0.13868958222924957,10487.463380607169,42614.75417798321,-4.169226449083931
200,1.0,"('19', '21')",3540542.1834646193,19,21,0.03406424493381014,0.13043478260869565,0.13043478260869565,0.24157828164948372,0.3333333333333333,0.06343873517786561,0.13043478260869565,0.13043478260869565,0.18547546735595516,0.3150684931506849,0.017013232514177693,0.017013232514177693,-0.1632878565645394,37746.249739773244,25167.073149640026,-2.9739873247267488
201,1.0,"('4', '9')",3442649.6097793267,4,9,0.10083756822887256,0.13043478260869565,0.13043478260869565,0.1284552783451155,0.3484848484848485,0.07587834870443566,0.13043478260869565,0.13043478260869565,0.2087343385919973,0.36507936507936506,0.017013232514177693,0.017013232514177693,-0.1864221396517934,37248.201210563595,44380.94236868708,-2.6719353119920157
202,1.0,"('9', '7')",3203339.000141378,9,7,0.07587834870443566,0.13043478260869565,0.13043478260869565,0.2087343385919973,0.36507936507936506,0.030665349143610014,0.08695652173913043,0.08695652173913043,0.11721217872477815,0.30666666666666664,0.011342155009451795,0.011342155009451795,-0.24297678093587904,44380.94236868708,27899.382473233512,-4.1266668346651345
203,1.0,"('14', '23')",3177958.0919085997,14,23,0.08666478449087145,0.13043478260869565,0.13043478260869565,0.20953217652623488,0.35384615384615387,0.0424775707384403,0.13043478260869565,0.13043478260869565,0.17221773509232147,0.3150684931506849,0.017013232514177693,0.017013232514177693,-0.2489748775632734,27251.438285314158,25923.1444474181,-2.7614258827430764
204,1.0,"('9', '13')",3066100.5666865148,9,13,0.07587834870443566,0.13043478260869565,0.13043478260869565,0.2087343385919973,0.36507936507936506,0.060276679841897225,0.08695652173913043,0.08695652173913043,0.06691992394555502,0.30666666666666664,0.011342155009451795,0.011342155009451795,-0.27540940223157473,44380.94236868708,23504.840759018996,-3.2237991231231207
205,1.0,"('1', '19')",2874250.386491059,1,19,0.03524374176548089,0.08695652173913043,0.08695652173913043,0.03458625764818794,0.26436781609195403,0.03406424493381014,0.13043478260869565,0.13043478260869565,0.24157828164948372,0.3333333333333333,0.011342155009451795,0.011342155009451795,-0.3207480444992791,12614.687944016001,37746.249739773244,-3.1647655915389272
206,1.0,"('2', '18')",2845490.3241769127,2,18,0.03679653679653679,0.08695652173913043,0.08695652173913043,0.04160853546813513,0.26744186046511625,0.09795627078235773,0.13043478260869565,0.13043478260869565,0.19477575076862153,0.34328358208955223,0.011342155009451795,0.011342155009451795,-0.3275447135226259,10487.463380607169,50175.34957253388,-3.330662268665481
207,1.0,"('12', '10')",3804846.5170617267,12,10,0.13179936006022963,0.13043478260869565,0.13043478260869565,0.1107234821379752,0.3484848484848485,0.23997741389045735,0.21739130434782608,0.21739130434782608,0.38454071635190656,0.42592592592592593,0.02835538752362949,0.02835538752362949,-0.10082661926700427,30676.705775217517,81816.52655640151,-1.7784712304190367
208,1.0,"('1', '24')",3619077.9772265526,1,24,0.03524374176548089,0.08695652173913043,0.08695652173913043,0.03458625764818794,0.26436781609195403,0.07042160737812911,0.13043478260869565,0.13043478260869565,0.1220638225043423,0.3026315789473684,0.011342155009451795,0.011342155009451795,-0.14472802902121953,12614.687944016001,29231.927509641628,-3.203731560072311
209,1.0,"('2', '8')",3482442.654927826,2,8,0.03679653679653679,0.08695652173913043,0.08695652173913043,0.04160853546813513,0.26744186046511625,0.13855323420540813,0.17391304347826086,0.17391304347826086,0.21295500799725153,0.34328358208955223,0.015122873345935726,0.015122873345935726,-0.17701812117814722,10487.463380607169,39836.443359766025,-2.9872325514767697
210,1.0,"('10', '19')",3330425.3803728586,10,19,0.23997741389045735,0.21739130434782608,0.21739130434782608,0.38454071635190656,0.42592592592592593,0.03406424493381014,0.13043478260869565,0.13043478260869565,0.24157828164948372,0.3333333333333333,0.02835538752362949,0.02835538752362949,-0.2129433250144807,81816.52655640151,37746.249739773244,-2.787289393332996
211,1.0,"('4', '13')",3289194.8790063644,4,13,0.10083756822887256,0.13043478260869565,0.13043478260869565,0.1284552783451155,0.3484848484848485,0.060276679841897225,0.08695652173913043,0.08695652173913043,0.06691992394555502,0.30666666666666664,0.011342155009451795,0.011342155009451795,-0.22268704769469455,37248.201210563595,23504.840759018996,-2.963516024859454
212,1.0,"('1', '22')",3187840.890534996,1,22,0.03524374176548089,0.08695652173913043,0.08695652173913043,0.03458625764818794,0.26436781609195403,0.0718881360185708,0.17391304347826086,0.17391304347826086,0.2674821364787066,0.32857142857142857,0.015122873345935726,0.015122873345935726,-0.24663934328819767,12614.687944016001,43652.35394801557,-3.1396070319027727
213,1.0,"('8', '20')",3131655.405908619,8,20,0.13855323420540813,0.17391304347826086,0.17391304347826086,0.21295500799725153,0.34328358208955223,0.1131752305665349,0.17391304347826086,0.17391304347826086,0.2556517808411342,0.32857142857142857,0.030245746691871453,0.030245746691871453,-0.2599172749821771,39836.443359766025,41009.95867227828,-2.8691532634111687
214,1.0,"('5', '20')",2985520.0526177576,5,20,0.06515151515151515,0.13043478260869565,0.13043478260869565,0.12859959055851536,0.3333333333333333,0.1131752305665349,0.17391304347826086,0.17391304347826086,0.2556517808411342,0.32857142857142857,0.02268431001890359,0.02268431001890359,-0.2944524445544384,42614.75417798321,41009.95867227828,-3.6058908800459757
215,1.0,"('4', '5')",2985520.24187135,4,5,0.10083756822887256,0.13043478260869565,0.13043478260869565,0.1284552783451155,0.3484848484848485,0.06515151515151515,0.13043478260869565,0.13043478260869565,0.12859959055851536,0.3333333333333333,0.017013232514177693,0.017013232514177693,-0.29445239982943,37248.201210563595,42614.75417798321,-3.244277654466661
216,1.0,"('10', '24')",3863928.31126599,10,24,0.23997741389045735,0.21739130434782608,0.21739130434782608,0.38454071635190656,0.42592592592592593,0.07042160737812911,0.13043478260869565,0.13043478260869565,0.1220638225043423,0.3026315789473684,0.02835538752362949,0.02835538752362949,-0.08686422251954123,81816.52655640151,29231.927509641628,-2.5374316295485535
217,1.0,"('7', '24')",3561407.8479423136,7,24,0.030665349143610014,0.08695652173913043,0.08695652173913043,0.11721217872477815,0.30666666666666664,0.07042160737812911,0.13043478260869565,0.13043478260869565,0.1220638225043423,0.3026315789473684,0.011342155009451795,0.011342155009451795,-0.158356816643345,27899.382473233512,29231.927509641628,-2.940348965577919
218,1.0,"('1', '21')",3239075.483782829,1,21,0.03524374176548089,0.08695652173913043,0.08695652173913043,0.03458625764818794,0.26436781609195403,0.06343873517786561,0.13043478260869565,0.13043478260869565,0.18547546735595516,0.3150684931506849,0.011342155009451795,0.011342155009451795,-0.23453142192670473,12614.687944016001,25167.073149640026,-3.2103761027909794
219,1.0,"('3', '20')",3117290.016224006,3,20,0.09528514963297569,0.13043478260869565,0.13043478260869565,0.07870089315411744,0.30666666666666664,0.1131752305665349,0.17391304347826086,0.17391304347826086,0.2556517808411342,0.32857142857142857,0.02268431001890359,0.02268431001890359,-0.263312149374702,32133.376290015865,41009.95867227828,-3.9305519557388444
220,1.0,"('6', '20')",3050362.8682499602,6,20,0.09766610201392809,0.13043478260869565,0.13043478260869565,0.11015036778069584,0.3108108108108108,0.1131752305665349,0.17391304347826086,0.17391304347826086,0.2556517808411342,0.32857142857142857,0.02268431001890359,0.02268431001890359,-0.27912858497513543,27290.56281626724,41009.95867227828,-3.1365062542245243
221,1.0,"('9', '18')",2944501.1400735127,9,18,0.07587834870443566,0.13043478260869565,0.13043478260869565,0.2087343385919973,0.36507936507936506,0.09795627078235773,0.13043478260869565,0.13043478260869565,0.19477575076862153,0.34328358208955223,0.017013232514177693,0.017013232514177693,-0.3041461638939724,44380.94236868708,50175.34957253388,-3.903523283350925
222,1.0,"('10', '22')",2806813.9739957405,10,22,0.23997741389045735,0.21739130434782608,0.21739130434782608,0.38454071635190656,0.42592592592592593,0.0718881360185708,0.17391304347826086,0.17391304347826086,0.2674821364787066,0.32857142857142857,0.03780718336483932,0.03780718336483932,-0.33668483110447095,81816.52655640151,43652.35394801557,-1.92114345451422
223,1.0,"('7', '22')",2747461.0958311893,7,22,0.030665349143610014,0.08695652173913043,0.08695652173913043,0.11721217872477815,0.30666666666666664,0.0718881360185708,0.17391304347826086,0.17391304347826086,0.2674821364787066,0.32857142857142857,0.015122873345935726,0.015122873345935726,-0.35071129127208545,27899.382473233512,43652.35394801557,-2.7279499535466867
224,1.0,"('15', '21')",2676559.7264599437,15,21,0.12247631595457684,0.17391304347826086,0.17391304347826086,0.3171206350318802,0.3709677419354839,0.06343873517786561,0.13043478260869565,0.13043478260869565,0.18547546735595516,0.3150684931506849,0.02268431001890359,0.02268431001890359,-0.3674669274614197,69765.69139989783,25167.073149640026,-2.675833952407673
225,1.0,"('9', '8')",4057369.72967801,9,8,0.07587834870443566,0.13043478260869565,0.13043478260869565,0.2087343385919973,0.36507936507936506,0.13855323420540813,0.17391304347826086,0.17391304347826086,0.21295500799725153,0.34328358208955223,0.02268431001890359,0.02268431001890359,-0.04114953379626411,44380.94236868708,39836.443359766025,-3.4848129484927397
226,1.0,"('12', '14')",3816335.6224461673,12,14,0.13179936006022963,0.13043478260869565,0.13043478260869565,0.1107234821379752,0.3484848484848485,0.08666478449087145,0.13043478260869565,0.13043478260869565,0.20953217652623488,0.35384615384615387,0.017013232514177693,0.017013232514177693,-0.09811147749090367,30676.705775217517,27251.438285314158,-3.121144969063037
227,1.0,"('10', '21')",3527046.949618275,10,21,0.23997741389045735,0.21739130434782608,0.21739130434782608,0.38454071635190656,0.42592592592592593,0.06343873517786561,0.13043478260869565,0.13043478260869565,0.18547546735595516,0.3150684931506849,0.02835538752362949,0.02835538752362949,-0.166477092973153,81816.52655640151,25167.073149640026,-2.3832809497212954
228,1.0,"('6', '4')",3435742.5312017393,6,4,0.09766610201392809,0.13043478260869565,0.13043478260869565,0.11015036778069584,0.3108108108108108,0.10083756822887256,0.13043478260869565,0.13043478260869565,0.1284552783451155,0.3484848484848485,0.017013232514177693,0.017013232514177693,-0.1880544423393651,27290.56281626724,37248.201210563595,-2.641281570901013
229,1.0,"('11', '9')",3280507.5752357077,11,9,0.2263786937699981,0.17391304347826086,0.17391304347826086,0.2395383743622112,0.40350877192982454,0.07587834870443566,0.13043478260869565,0.13043478260869565,0.2087343385919973,0.36507936507936506,0.02268431001890359,0.02268431001890359,-0.22474005883874149,41048.933057563125,44380.94236868708,-3.184058794473606
230,1.0,"('18', '23')",3074675.8002510043,18,23,0.09795627078235773,0.13043478260869565,0.13043478260869565,0.19477575076862153,0.34328358208955223,0.0424775707384403,0.13043478260869565,0.13043478260869565,0.17221773509232147,0.3150684931506849,0.017013232514177693,0.017013232514177693,-0.2733828758736307,50175.34957253388,25923.1444474181,-3.0225143656214097
231,1.0,"('4', '18')",2863711.3035170017,4,18,0.10083756822887256,0.13043478260869565,0.13043478260869565,0.1284552783451155,0.3484848484848485,0.09795627078235773,0.13043478260869565,0.13043478260869565,0.19477575076862153,0.34328358208955223,0.017013232514177693,0.017013232514177693,-0.3232386739701694,37248.201210563595,50175.34957253388,-3.1334150616548513
232,1.0,"('7', '21')",2776148.6724362494,7,21,0.030665349143610014,0.08695652173913043,0.08695652173913043,0.11721217872477815,0.30666666666666664,0.06343873517786561,0.13043478260869565,0.13043478260869565,0.18547546735595516,0.3150684931506849,0.011342155009451795,0.011342155009451795,-0.34393175230110773,27899.382473233512,25167.073149640026,-2.8273838505348734
233,1.0,"('12', '7')",2664345.074012126,12,7,0.13179936006022963,0.13043478260869565,0.13043478260869565,0.1107234821379752,0.3484848484848485,0.030665349143610014,0.08695652173913043,0.08695652173913043,0.11721217872477815,0.30666666666666664,0.011342155009451795,0.011342155009451795,-0.3703535328177021,30676.705775217517,27899.382473233512,-3.1272611960804726
234,1.0,"('1', '2')",4186060.897229917,1,2,0.03524374176548089,0.08695652173913043,0.08695652173913043,0.03458625764818794,0.26436781609195403,0.03679653679653679,0.08695652173913043,0.08695652173913043,0.04160853546813513,0.26744186046511625,0.007561436672967863,0.007561436672967863,-0.010736829452151628,12614.687944016001,10487.463380607169,-3.4418879037757057
235,1.0,"('4', '8')",3831734.9788526646,4,8,0.10083756822887256,0.13043478260869565,0.13043478260869565,0.1284552783451155,0.3484848484848485,0.13855323420540813,0.17391304347826086,0.17391304347826086,0.21295500799725153,0.34328358208955223,0.02268431001890359,0.02268431001890359,-0.09447225280758174,37248.201210563595,39836.443359766025,-2.5039836954810135
236,1.0,"('16', '23')",3610883.599067152,16,23,0.12462983876027355,0.17391304347826086,0.17391304347826086,0.3046800656627788,0.3898305084745763,0.0424775707384403,0.13043478260869565,0.13043478260869565,0.17221773509232147,0.3150684931506849,0.02268431001890359,0.02268431001890359,-0.14666455042347648,46452.30165023714,25923.1444474181,-2.723843171594033
237,1.0,"('12', '15')",3308452.7669371977,12,15,0.13179936006022963,0.13043478260869565,0.13043478260869565,0.1107234821379752,0.3484848484848485,0.12247631595457684,0.17391304347826086,0.17391304347826086,0.3171206350318802,0.3709677419354839,0.02268431001890359,0.02268431001890359,-0.21813596261967375,30676.705775217517,69765.69139989783,-2.8550353818653837
238,1.0,"('20', '21')",3268190.990873095,20,21,0.1131752305665349,0.17391304347826086,0.17391304347826086,0.2556517808411342,0.32857142857142857,0.06343873517786561,0.13043478260869565,0.13043478260869565,0.18547546735595516,0.3150684931506849,0.02268431001890359,0.02268431001890359,-0.22765075306799673,41009.95867227828,25167.073149640026,-2.9177064888281596
239,1.0,"('11', '16')",3070618.585369753,11,16,0.2263786937699981,0.17391304347826086,0.17391304347826086,0.2395383743622112,0.40350877192982454,0.12462983876027355,0.17391304347826086,0.17391304347826086,0.3046800656627788,0.3898305084745763,0.030245746691871453,0.030245746691871453,-0.27434168974556367,41048.933057563125,46452.30165023714,-2.0757533765998364
240,1.0,"('8', '19')",2942340.7939217947,8,19,0.13855323420540813,0.17391304347826086,0.17391304347826086,0.21295500799725153,0.34328358208955223,0.03406424493381014,0.13043478260869565,0.13043478260869565,0.24157828164948372,0.3333333333333333,0.02268431001890359,0.02268431001890359,-0.3046567037394256,39836.443359766025,37746.249739773244,-2.6856475738559977
241,1.0,"('18', '10')",2746565.7739980747,18,10,0.09795627078235773,0.13043478260869565,0.13043478260869565,0.19477575076862153,0.34328358208955223,0.23997741389045735,0.21739130434782608,0.21739130434782608,0.38454071635190656,0.42592592592592593,0.02835538752362949,0.02835538752362949,-0.3509228765636118,50175.34957253388,81816.52655640151,-2.4295233418119286
242,1.0,"('14', '13')",2705520.276266713,14,13,0.08666478449087145,0.13043478260869565,0.13043478260869565,0.20953217652623488,0.35384615384615387,0.060276679841897225,0.08695652173913043,0.08695652173913043,0.06691992394555502,0.30666666666666664,0.011342155009451795,0.011342155009451795,-0.36062287859877357,27251.438285314158,23504.840759018996,-3.433519654105189
